Date,USD/EUR,USD/GBP,USD/JPY,USD/CHF,USD/CAD,USD/AUD,USD/SGD,USD/KRW,USD/CNY,USD/INR,USD/BRL,USD/ZAR,USD/RUB,USD/MXN,USD/IDR,USD/TRY,USD/VND,USD/LKR,USD/NGN ,USD/KES,USD/BDT
20-04-2016,0.885,0.697,109.838,0.971,1.265,1.282,1.344,1130.100,6.461,66.204,3.524,14.200,65.675,17.255,13166.000,2.810,21939.000,143.250,199.000,99.381,76.850
21-04-2016,0.886,0.698,109.437,0.975,1.272,1.292,1.349,1138.250,6.472,66.512,3.524,14.313,66.660,17.452,13172.000,2.831,21974.000,143.630,196.950,99.318,76.919
22-04-2016,0.891,0.694,111.784,0.978,1.266,1.297,1.354,1147.650,6.491,66.653,3.562,14.387,66.760,17.463,13195.000,2.847,21920.000,143.030,199.000,99.457,76.729
24-04-2016,0.890,0.692,111.436,0.978,1.267,1.297,1.354,,,,,14.378,,17.458,,2.845,,,,,
25-04-2016,0.887,0.690,111.136,0.975,1.268,1.296,1.352,1148.520,6.483,66.705,3.550,14.434,66.560,17.565,13190.000,2.843,21941.000,143.110,199.000,99.410,76.758
26-04-2016,0.885,0.686,111.230,0.974,1.261,1.291,1.351,1144.880,6.484,66.457,3.520,14.379,65.765,17.376,13160.000,2.819,21942.000,143.380,199.000,99.433,76.772
27-04-2016,0.883,0.688,111.520,0.971,1.258,1.315,1.348,1146.100,6.485,66.355,3.522,14.354,65.110,17.293,13155.000,2.817,21914.000,143.020,196.080,99.413,76.751
28-04-2016,0.881,0.684,108.076,0.966,1.255,1.310,1.344,1134.000,6.466,66.438,3.480,14.286,64.560,17.258,13170.000,2.811,21953.000,143.040,199.000,99.434,76.850
29-04-2016,0.873,0.684,106.330,0.959,1.255,1.314,1.344,1143.000,6.464,66.418,3.433,14.210,65.678,17.172,13175.000,2.794,21937.000,142.710,199.000,99.322,76.858
01-05-2016,0.872,0.685,106.453,0.959,1.254,1.313,1.344,,,,,14.177,,17.178,,2.792,,,,,
02-05-2016,0.868,0.682,106.396,0.955,1.253,1.305,1.341,1135.500,6.464,66.371,3.497,14.256,,17.203,13095.000,2.804,21947.000,143.180,196.460,99.354,76.883
03-05-2016,0.869,0.687,106.680,0.954,1.270,1.333,1.351,1149.980,6.482,66.592,3.555,14.636,66.350,17.600,13185.000,2.845,22091.000,143.580,197.870,98.952,77.391
04-05-2016,0.870,0.689,106.920,0.957,1.286,1.339,1.358,1164.750,6.485,66.620,3.545,14.947,66.584,17.771,13350.000,2.954,22255.000,142.800,199.000,99.008,76.802
05-05-2016,0.877,0.690,107.275,0.968,1.285,1.338,1.358,1164.500,6.494,66.602,3.533,14.948,65.974,17.874,13345.000,2.928,21976.000,143.260,199.000,98.838,76.947
06-05-2016,0.877,0.693,107.096,0.972,1.291,1.357,1.361,1167.340,6.490,66.594,3.499,14.734,65.862,17.848,13310.000,2.926,21936.000,142.790,199.000,98.632,76.807
08-05-2016,0.878,0.693,107.360,0.973,1.293,1.356,1.361,,,,,14.819,,17.865,,2.923,,,,,
09-05-2016,0.878,0.694,108.331,0.971,1.296,1.367,1.372,1173.050,6.507,66.721,3.513,15.138,66.290,18.190,13377.000,2.942,21949.000,142.900,199.000,98.792,76.807
10-05-2016,0.879,0.692,109.194,0.975,1.292,1.356,1.368,1169.330,6.508,66.666,3.470,15.093,66.096,17.983,13298.000,2.949,21933.000,142.810,199.000,98.940,76.788
11-05-2016,0.875,0.693,108.415,0.971,1.286,1.359,1.367,1162.900,6.482,66.591,3.447,15.011,65.045,17.988,13247.000,2.952,21934.000,143.010,199.000,98.936,76.757
12-05-2016,0.879,0.692,109.100,0.971,1.284,1.367,1.373,1167.400,6.507,66.751,3.477,15.038,64.830,17.962,13255.000,2.962,21941.000,142.790,199.000,98.923,77.007
13-05-2016,0.884,0.696,108.632,0.975,1.294,1.375,1.372,1174.900,6.522,66.900,3.530,15.406,65.482,18.157,13332.000,2.968,21955.000,143.000,199.000,98.934,77.029
15-05-2016,0.884,0.697,108.661,0.976,1.295,1.375,1.373,,,,,15.458,,18.187,,2.971,,,,,
16-05-2016,0.884,0.692,109.080,0.978,1.290,1.372,1.369,1176.450,6.521,66.875,3.495,15.639,64.884,18.307,13320.000,2.974,22031.000,143.500,196.530,98.926,77.191
17-05-2016,0.884,0.692,108.950,0.980,1.291,1.365,1.371,1173.330,6.519,66.868,3.486,15.614,64.719,18.293,13318.000,2.967,21951.000,143.400,199.000,99.105,77.055
18-05-2016,0.891,0.685,110.140,0.988,1.302,1.384,1.382,1186.850,6.529,67.160,3.559,15.863,65.745,18.428,13435.000,2.986,21934.000,142.260,199.000,99.299,76.978
19-05-2016,0.892,0.685,109.881,0.990,1.309,1.383,1.379,1185.450,6.537,67.477,3.561,15.790,66.720,18.415,13595.000,2.988,21953.000,143.650,199.000,98.970,77.028
20-05-2016,0.891,0.690,110.094,0.990,1.311,1.384,1.381,1188.460,6.537,67.423,3.557,15.615,66.845,18.333,13605.000,2.977,21963.000,143.700,199.000,100.800,77.050
22-05-2016,0.891,0.690,110.050,0.991,1.312,1.384,1.381,1188.460,6.537,67.423,3.557,15.620,,18.367,,2.975,,,,99.064,
23-05-2016,0.892,0.691,109.374,0.990,1.315,1.384,1.379,1181.550,6.546,67.448,3.567,15.720,66.787,18.522,13540.000,2.995,21956.000,143.940,199.000,99.095,77.018
24-05-2016,0.898,0.684,110.170,0.993,1.313,1.391,1.382,1185.550,6.547,67.651,3.567,15.650,66.410,18.466,13570.000,2.948,21970.000,143.640,199.000,99.009,77.024
25-05-2016,0.896,0.680,110.111,0.991,1.303,1.392,1.378,1178.850,6.544,67.304,3.577,15.652,65.425,18.492,13608.000,2.939,21994.000,143.600,199.000,99.082,77.040
26-05-2016,0.893,0.682,109.713,0.989,1.298,1.384,1.374,1177.950,6.547,66.954,3.583,15.518,65.825,18.440,13549.000,2.938,22022.000,143.820,199.000,99.102,77.042
27-05-2016,0.900,0.684,110.226,0.994,1.303,1.392,1.380,1184.250,6.553,67.024,3.609,15.711,66.150,18.448,13560.000,2.956,22032.000,144.030,199.000,98.965,77.031
28-05-2016,0.900,0.684,,0.994,,1.389,,,,,,,,,,,,,,,
29-05-2016,0.900,0.684,110.770,0.995,1.305,1.392,1.380,1184.250,6.553,67.024,3.609,15.702,,18.451,,2.959,,,,100.650,
30-05-2016,0.897,0.683,110.841,0.991,1.304,1.390,1.379,1198.450,6.573,67.133,3.567,15.804,65.669,18.478,13631.000,2.953,22057.000,144.710,196.360,99.062,77.034
31-05-2016,0.898,0.690,110.670,0.993,1.308,1.382,1.377,1187.740,6.573,67.231,3.583,15.712,66.827,18.465,13643.000,2.947,22020.000,145.090,199.000,98.993,76.999
01-06-2016,0.894,0.694,109.477,0.989,1.308,1.379,1.377,1190.150,6.565,67.426,3.591,15.581,66.910,18.502,13610.000,2.942,22081.000,145.150,199.000,99.106,77.058
02-06-2016,0.897,0.694,108.860,0.990,1.309,1.383,1.376,1184.300,6.575,67.292,3.580,15.556,67.060,18.670,13610.000,2.948,22178.000,145.390,199.000,99.104,77.368
03-06-2016,0.880,0.689,106.539,0.976,1.294,1.357,1.356,1161.590,6.555,66.992,3.525,15.080,65.654,18.594,13418.000,2.901,22051.000,144.250,199.000,99.274,77.008
05-06-2016,0.881,0.695,106.721,0.976,1.296,1.361,1.359,,,,,15.115,,18.632,,2.907,,,,,
06-06-2016,0.880,0.692,107.438,0.970,1.281,1.356,1.355,1157.900,6.554,66.801,3.485,14.889,65.240,18.676,13347.000,2.905,22013.000,142.910,199.000,99.415,77.036
07-06-2016,0.880,0.688,107.254,0.965,1.276,1.343,1.351,1154.500,6.562,66.763,3.435,14.918,64.620,18.386,13227.000,2.896,21992.000,142.770,198.900,99.335,77.054
08-06-2016,0.877,0.689,106.780,0.958,1.268,1.334,1.346,1150.250,6.553,66.510,3.358,14.732,63.719,18.118,13205.000,2.891,21964.000,142.460,198.800,99.342,77.025
09-06-2016,0.884,0.691,107.090,0.964,1.273,1.348,1.354,1156.200,6.552,66.741,3.396,14.809,64.196,18.251,13250.000,2.895,22000.000,142.610,198.850,99.324,77.073
10-06-2016,0.889,0.701,106.922,0.964,1.278,1.355,1.360,1169.480,6.552,66.945,3.416,15.163,65.302,18.629,13326.000,2.927,21969.000,141.830,198.800,99.440,77.005
12-06-2016,0.890,0.705,106.504,0.964,1.278,1.356,1.361,,,,,15.226,,18.613,,2.929,,,,,
13-06-2016,0.886,0.704,106.226,0.963,1.283,1.355,1.356,1170.150,6.576,67.154,3.477,15.124,65.685,18.836,13321.000,2.922,21957.000,141.640,198.800,99.238,76.958
14-06-2016,0.892,0.708,106.087,0.963,1.286,1.359,1.356,1173.390,6.587,67.298,3.475,15.334,66.060,18.921,13350.000,2.934,21940.000,141.670,198.900,99.388,76.961
15-06-2016,0.888,0.704,105.850,0.961,1.291,1.348,1.351,1166.700,6.572,67.073,3.469,15.171,65.253,18.897,13320.000,2.923,21882.000,141.390,194.700,99.529,76.689
16-06-2016,0.889,0.700,104.743,0.965,1.292,1.354,1.347,1169.580,6.582,67.307,3.461,15.320,65.575,18.907,13386.000,2.930,22000.000,142.330,198.800,99.500,77.129
17-06-2016,0.887,0.696,104.110,0.960,1.289,1.352,1.348,1168.560,6.578,67.066,3.413,15.120,64.750,18.839,13332.000,2.925,21918.000,141.870,199.000,99.736,76.868
19-06-2016,0.881,0.686,104.648,0.960,1.285,1.346,1.345,1168.560,6.578,67.066,3.413,15.036,,18.732,,2.911,21785.000,141.010,195.060,98.752,76.401
20-06-2016,0.883,0.681,103.824,0.961,1.280,1.340,1.343,1159.350,6.567,67.130,3.392,14.824,64.265,18.631,13250.000,2.901,21971.000,142.700,199.000,99.536,76.925
21-06-2016,0.889,0.682,104.670,0.962,1.280,1.342,1.343,1151.600,6.580,67.606,3.412,14.750,63.936,18.632,13255.000,2.912,22090.000,143.850,280.680,99.324,77.365
22-06-2016,0.883,0.676,104.650,0.960,1.281,1.331,1.338,1149.900,6.568,67.422,3.374,14.566,64.769,18.405,13195.000,2.889,21840.000,143.210,279.480,99.426,76.489
23-06-2016,0.883,0.687,104.896,0.962,1.283,1.327,1.344,1141.260,6.567,67.242,3.337,14.549,63.765,18.434,13250.000,2.864,21984.000,144.020,281.280,99.249,77.022
24-06-2016,0.899,0.731,102.210,0.965,1.300,1.336,1.350,1170.610,6.612,67.877,3.368,14.953,65.288,18.897,13375.000,2.927,21830.000,142.860,276.850,99.281,76.386
26-06-2016,0.906,0.743,102.127,0.973,1.302,1.346,1.357,,,,,15.202,,18.971,,2.941,,,,,
27-06-2016,0.908,0.756,101.812,0.979,1.307,1.359,1.362,1177.650,6.642,67.921,3.389,15.393,65.400,19.110,13385.000,2.936,21970.000,144.650,282.000,99.487,76.806
28-06-2016,0.903,0.749,102.701,0.980,1.302,1.350,1.353,1165.380,6.638,67.705,3.303,15.144,64.040,18.808,13160.000,2.906,21991.000,144.900,281.000,99.390,76.991
29-06-2016,0.899,0.743,102.778,0.979,1.293,1.339,1.347,1152.150,6.627,67.416,3.238,14.771,63.815,18.510,13139.000,2.888,21885.000,143.090,278.640,99.298,76.535
30-06-2016,0.900,0.750,103.073,0.976,1.296,1.343,1.347,1151.250,6.638,67.501,3.206,14.736,63.960,18.323,13177.000,2.882,22028.000,143.040,280.570,100.080,77.093
01-07-2016,0.898,0.753,102.517,0.973,1.291,1.333,1.345,1148.000,6.646,67.182,3.233,14.527,63.790,18.348,13115.000,2.900,21911.000,142.650,279.650,99.609,76.602
03-07-2016,0.898,0.752,102.488,0.974,1.291,1.340,1.346,,,,,14.591,,18.389,,2.902,,,,,
04-07-2016,0.897,0.753,102.518,0.971,1.287,1.328,1.347,1151.400,6.655,67.237,3.289,14.575,63.830,18.431,13060.000,2.905,21891.000,142.840,279.330,99.350,76.515
05-07-2016,0.904,0.772,101.141,0.977,1.301,1.343,1.353,1154.950,6.670,67.426,3.299,14.764,64.435,18.824,13160.000,2.925,22114.000,144.530,281.380,99.247,77.288
06-07-2016,0.901,0.774,101.150,0.975,1.296,1.330,1.350,1155.250,6.683,67.401,3.327,14.720,64.265,18.747,13212.000,2.937,21882.000,142.130,278.630,99.281,76.488
07-07-2016,0.904,0.774,100.790,0.979,1.300,1.334,1.350,1155.650,6.671,67.497,3.361,14.769,64.679,18.811,13100.000,2.933,21974.000,142.830,279.750,99.376,76.832
08-07-2016,0.905,0.772,100.562,0.983,1.304,1.321,1.345,1147.710,6.678,67.132,3.295,14.470,63.835,18.505,13105.000,2.890,21965.000,142.370,279.390,99.970,76.800
10-07-2016,0.905,0.772,100.692,0.983,1.305,1.323,1.346,,,,,14.549,,18.498,,2.892,,,,,
11-07-2016,0.904,0.770,102.524,0.983,1.312,1.327,1.351,1148.070,6.684,67.145,3.307,14.446,64.180,18.464,13120.000,2.903,21913.000,142.440,282.500,99.290,76.722
12-07-2016,0.904,0.753,104.756,0.989,1.306,1.315,1.347,1141.000,6.679,66.870,3.294,14.341,63.800,18.333,13075.000,2.887,22000.000,143.590,281.590,99.489,77.015
13-07-2016,0.901,0.762,104.076,0.984,1.297,1.316,1.348,1142.650,6.676,67.006,3.262,14.477,63.850,18.378,13015.000,2.899,21922.000,142.650,279.800,99.547,76.729
14-07-2016,0.900,0.749,105.191,0.981,1.291,1.313,1.344,1129.250,6.674,66.838,3.248,14.257,62.888,18.366,13020.000,2.884,21914.000,142.480,280.470,99.545,76.717
15-07-2016,0.906,0.758,104.840,0.982,1.297,1.319,1.346,1136.860,6.679,67.133,3.259,14.568,63.340,18.598,13062.000,3.018,22152.000,144.080,280.000,99.429,77.545
17-07-2016,0.905,0.756,105.459,0.984,1.296,1.318,1.347,,6.676,,,14.399,,18.547,,2.966,,,,,
18-07-2016,0.903,0.754,106.146,0.983,1.296,1.320,1.349,1133.050,6.705,67.139,3.249,14.237,62.812,18.382,13078.000,2.980,21885.000,142.680,279.350,99.587,76.611
19-07-2016,0.908,0.763,106.137,0.986,1.303,1.332,1.354,1139.200,6.695,67.206,3.248,14.331,63.628,18.490,13093.000,3.044,22018.000,142.790,281.070,99.739,77.093
20-07-2016,0.907,0.754,107.204,0.986,1.307,1.338,1.357,1140.950,6.677,67.164,3.253,14.290,63.800,18.672,13105.000,3.082,21933.000,143.000,291.720,99.680,76.824
21-07-2016,0.906,0.755,105.811,0.985,1.307,1.332,1.354,1136.050,6.674,67.154,3.269,14.221,64.368,18.564,13111.000,3.064,21923.000,142.910,295.290,99.687,76.775
22-07-2016,0.911,0.762,106.060,0.987,1.313,1.339,1.359,1134.000,6.691,67.146,3.252,14.297,64.815,18.541,13113.000,3.063,22023.000,143.230,295.000,99.837,77.120
24-07-2016,0.912,0.762,106.326,0.988,1.314,1.338,1.359,,6.694,,,14.288,,18.540,,3.057,,,,,
25-07-2016,0.910,0.763,105.578,0.986,1.322,1.338,1.362,1141.530,6.679,67.405,3.282,14.358,65.436,18.773,13095.000,3.035,21931.000,142.900,302.890,99.478,76.797
26-07-2016,0.910,0.760,104.849,0.992,1.318,1.330,1.358,1134.550,6.670,67.284,3.270,14.332,65.800,18.751,13162.000,3.040,21974.000,143.030,308.470,99.457,76.954
27-07-2016,0.903,0.755,104.951,0.985,1.314,1.330,1.349,1129.050,6.667,67.063,3.259,14.208,65.798,18.822,13098.000,3.014,21821.000,141.810,310.800,99.572,76.420
28-07-2016,0.902,0.760,104.745,0.980,1.315,1.331,1.353,1123.350,6.656,67.007,3.282,14.134,66.583,18.892,13058.000,3.010,21957.000,142.830,316.730,99.601,76.901
29-07-2016,0.895,0.756,102.070,0.969,1.304,1.315,1.340,1109.950,6.613,66.648,3.247,13.842,65.988,18.747,13020.000,2.986,21816.000,141.850,322.000,99.633,76.427
31-07-2016,0.895,0.757,102.332,0.969,1.306,1.318,1.342,,6.642,,,13.894,,18.755,,2.986,,,,,
01-08-2016,0.895,0.758,102.359,0.968,1.312,1.328,1.342,1105.450,6.642,66.751,3.258,13.922,66.930,18.860,13010.000,2.989,21943.000,142.940,317.610,99.513,76.839
02-08-2016,0.891,0.750,101.068,0.965,1.311,1.316,1.341,1111.840,6.629,66.676,3.253,14.007,66.710,18.934,13092.000,2.991,21895.000,142.630,318.000,99.672,76.659
03-08-2016,0.897,0.750,101.337,0.973,1.307,1.318,1.342,1113.450,6.631,66.760,3.235,13.906,66.200,18.883,13140.000,3.012,22044.000,143.430,318.970,99.609,77.172
04-08-2016,0.898,0.762,101.199,0.974,1.302,1.309,1.342,1109.950,6.639,66.841,3.187,13.692,65.710,18.898,13103.000,3.010,21942.000,142.500,322.000,99.593,76.839
05-08-2016,0.902,0.765,101.803,0.981,1.317,1.313,1.346,1113.350,6.676,66.835,3.161,13.680,65.547,18.752,13122.000,2.997,22058.000,143.210,318.220,99.572,77.238
07-08-2016,0.902,0.764,102.145,0.980,1.318,1.314,1.348,,6.674,,,13.752,,18.754,,2.995,,,,,
08-08-2016,0.902,0.767,102.288,0.983,1.316,1.305,1.346,1104.650,6.660,66.794,3.169,13.588,64.600,18.550,13105.000,2.980,21934.000,142.450,316.940,99.791,76.761
09-08-2016,0.900,0.769,101.915,0.981,1.312,1.305,1.344,1099.900,6.655,66.783,3.143,13.427,64.760,18.437,13101.000,2.968,21882.000,142.100,314.930,99.678,76.578
10-08-2016,0.894,0.768,101.133,0.974,1.306,1.296,1.340,1094.250,6.639,66.758,3.125,13.240,64.900,18.409,13083.000,2.955,21924.000,142.460,319.320,99.714,76.750
11-08-2016,0.898,0.772,101.808,0.975,1.298,1.299,1.344,1095.950,6.626,66.740,3.139,13.394,64.350,18.232,13098.000,2.960,21964.000,142.470,317.810,99.664,76.877
12-08-2016,0.896,0.774,101.290,0.974,1.295,1.307,1.343,1101.450,6.647,66.901,3.188,13.432,64.827,18.259,13111.000,2.959,21922.000,142.280,315.770,99.616,76.746
14-08-2016,0.896,0.775,101.283,0.975,1.296,1.306,1.346,1102.480,6.645,66.900,3.191,13.447,64.361,18.223,13106.000,2.960,,,,,
15-08-2016,0.894,0.776,101.240,0.973,1.293,1.303,1.343,1097.360,6.635,66.865,3.185,13.288,64.008,18.078,13062.000,2.942,21913.000,142.090,319.160,99.674,76.720
16-08-2016,0.887,0.767,100.200,0.962,1.286,1.299,1.339,1094.030,6.625,66.858,3.201,13.409,63.835,18.056,13111.000,2.928,21951.000,142.210,331.000,99.743,76.841
17-08-2016,0.885,0.767,99.906,0.961,1.284,1.305,1.341,1104.500,6.634,66.906,3.205,13.362,63.839,18.109,13115.000,2.918,21940.000,141.820,320.000,99.721,76.810
18-08-2016,0.881,0.760,100.112,0.955,1.278,1.302,1.340,1106.960,6.612,66.820,3.238,13.354,63.641,18.172,13109.000,2.927,21896.000,142.140,343.670,99.511,76.650
19-08-2016,0.883,0.765,100.181,0.960,1.286,1.311,1.346,1115.500,6.620,67.110,3.206,13.490,63.780,18.215,13140.000,2.934,21949.000,142.410,341.000,99.523,76.820
20-08-2016,0.883,0.765,,0.960,,1.311,,,,,,,,,,,,,,,
21-08-2016,0.885,0.766,100.554,0.962,1.289,1.314,1.349,1117.390,6.634,67.128,3.205,13.484,63.750,18.247,13179.000,2.932,,,,,
22-08-2016,0.883,0.761,100.251,0.962,1.294,1.311,1.351,1122.570,6.648,67.187,3.199,13.561,64.772,18.299,13209.000,2.940,21891.000,142.100,350.000,99.618,76.615
23-08-2016,0.885,0.758,100.311,0.963,1.292,1.313,1.351,1119.390,6.641,67.130,3.236,13.887,64.592,18.527,13234.000,2.949,22008.000,142.820,313.120,99.629,77.006
24-08-2016,0.888,0.756,100.552,0.967,1.293,1.314,1.355,1119.790,6.658,67.160,3.223,14.155,65.086,18.466,13258.000,2.951,21977.000,142.530,333.070,99.623,76.905
25-08-2016,0.886,0.758,100.555,0.967,1.291,1.312,1.352,1114.130,6.659,67.006,3.228,14.192,64.809,18.360,13246.000,2.933,21960.000,142.610,318.000,99.627,76.853
26-08-2016,0.893,0.761,101.810,0.978,1.300,1.322,1.359,1120.210,6.662,67.129,3.261,14.323,64.638,18.588,13294.000,2.951,22134.000,143.760,314.680,99.624,77.445
28-08-2016,0.893,0.762,101.920,0.978,1.301,1.326,1.361,1121.750,6.679,67.129,3.264,14.292,64.713,18.579,13310.000,2.953,22142.000,143.810,314.780,100.940,77.471
29-08-2016,0.893,0.763,101.809,0.978,1.301,1.320,1.359,1118.330,6.675,67.090,3.228,14.396,64.619,18.633,13248.000,2.951,21934.000,142.450,312.560,99.558,76.757
30-08-2016,0.897,0.764,102.868,0.983,1.309,1.329,1.363,1118.380,6.680,67.127,3.237,14.470,65.310,18.795,13283.000,2.963,21989.000,142.610,313.610,99.506,76.951
31-08-2016,0.896,0.761,103.302,0.984,1.311,1.330,1.362,1114.440,6.678,66.975,3.226,14.679,65.281,18.794,13280.000,2.957,21917.000,142.250,307.160,99.439,76.715
01-09-2016,0.893,0.753,103.258,0.980,1.309,1.324,1.359,1116.600,6.668,66.793,3.253,14.576,65.854,18.743,13273.000,2.961,21852.000,141.730,310.760,99.407,76.501
02-09-2016,0.896,0.752,103.970,0.980,1.298,1.321,1.360,1114.560,6.671,66.788,3.253,14.451,65.262,18.579,13195.000,2.949,21991.000,142.810,308.350,99.426,77.008
03-09-2016,0.896,0.752,103.965,0.981,1.299,1.321,1.360,1115.300,6.681,66.573,3.256,14.465,65.114,18.574,13195.000,2.950,,,,,
04-09-2016,0.896,0.752,103.934,0.980,1.299,1.322,1.360,1114.850,6.680,66.573,3.256,14.475,65.198,18.551,13195.000,2.950,,,,,
05-09-2016,0.897,0.751,103.510,0.980,1.293,1.317,1.357,1103.430,6.676,66.460,3.267,14.379,64.830,18.588,13125.000,2.946,21973.000,142.500,308.210,99.565,76.888
06-09-2016,0.889,0.745,101.525,0.970,1.285,1.301,1.345,1094.590,6.674,66.255,3.196,13.991,64.427,18.260,13058.000,2.922,21779.000,141.210,314.000,99.513,76.222
07-09-2016,0.890,0.750,101.829,0.970,1.288,1.304,1.347,1088.800,6.663,66.472,3.191,13.996,64.185,18.391,13070.000,2.934,21963.000,142.350,315.000,99.520,76.864
08-09-2016,0.887,0.751,102.306,0.972,1.292,1.307,1.350,1097.390,6.663,66.450,3.215,14.117,63.992,18.662,13071.000,2.953,21998.000,142.700,312.830,99.525,76.991
09-09-2016,0.890,0.754,102.690,0.975,1.305,1.326,1.359,1104.810,6.696,66.778,3.253,14.409,64.727,18.896,13177.000,2.967,22004.000,142.520,312.910,101.150,77.004
10-09-2016,0.890,0.754,102.685,0.975,1.304,1.326,1.360,1104.400,6.686,66.899,3.272,14.408,64.753,18.885,13167.000,2.968,,,,,
11-09-2016,0.890,0.753,102.438,0.975,1.305,1.325,1.360,1103.600,6.680,66.778,3.272,14.379,64.551,18.872,13176.000,2.968,21995.000,142.460,312.780,99.195,76.973
12-09-2016,0.889,0.750,101.751,0.971,1.303,1.322,1.356,1107.460,6.679,66.723,3.247,14.245,64.694,18.820,13172.000,2.970,21916.000,141.930,312.170,99.520,76.697
13-09-2016,0.891,0.758,102.504,0.977,1.316,1.339,1.367,1126.530,6.676,66.995,3.314,14.431,65.365,19.110,13241.000,2.982,21975.000,142.370,313.000,99.403,76.900
14-09-2016,0.889,0.754,102.548,0.973,1.319,1.337,1.363,1125.750,6.673,66.758,3.344,14.307,65.144,19.281,13191.000,2.979,21902.000,142.150,312.450,99.422,76.636
15-09-2016,0.889,0.755,102.008,0.971,1.316,1.331,1.361,1123.600,6.671,66.850,3.300,14.192,64.483,19.350,13144.000,2.966,21940.000,142.570,314.000,99.373,76.766
16-09-2016,0.896,0.769,102.262,0.980,1.321,1.334,1.368,1123.900,6.729,67.068,3.260,14.168,65.411,19.611,13163.000,2.979,22092.000,143.060,314.980,99.504,77.262
18-09-2016,0.896,0.768,102.307,0.980,1.320,1.333,1.367,1124.900,6.671,67.065,3.266,14.196,65.042,19.585,13163.000,2.978,,,,,
19-09-2016,0.894,0.767,101.846,0.980,1.320,1.327,1.362,1118.440,6.666,66.955,3.271,13.997,64.590,19.666,13139.000,2.975,21920.000,142.480,312.060,99.508,76.706
20-09-2016,0.897,0.770,101.547,0.979,1.318,1.323,1.361,1116.150,6.670,66.975,3.256,13.894,64.722,19.831,13158.000,2.976,22020.000,143.130,312.310,99.450,77.012
21-09-2016,0.893,0.767,100.393,0.973,1.308,1.310,1.354,1104.370,6.674,66.761,3.210,13.577,63.891,19.721,13058.000,2.954,21878.000,142.530,319.000,99.549,76.513
22-09-2016,0.892,0.764,100.831,0.969,1.305,1.307,1.356,1101.990,6.664,66.623,3.217,13.613,63.637,19.624,13062.000,2.942,22003.000,143.530,312.810,99.417,77.056
23-09-2016,0.891,0.771,101.000,0.970,1.317,1.311,1.359,1101.890,6.664,66.700,3.240,13.699,64.043,19.782,13081.000,2.965,21950.000,143.150,312.510,99.462,76.860
